Name,index_name,altitude_m,Type,Mean vegetation index value,Mean coefficient of variation of vegetation index,Mean standard deviation of the vegetation index,Mean standard deviation of the standard deviation vegetation index,Total amplitude of vegetation index,Total increase changes of vegetation index,Total decrease changes of vegetation index,Total relative vegetation index amplitude (%),Total relative increase change of vegetation index amplitude (%),Total relative decrease change of vegetation index amplitude (%),Number of increase changes vegetation index,Number of decrease changes vegetation index,Roughness of vegetation index dynamics,Concentration of vegetation index changes,Total normalized temporal amplitude relative to index bounds,Normalized temporal roughness relative to index bounds,Spearman correlation between index level and magnitude of temporal change
Polonez 2 Bounded,GNDVI,50,Area,0.7362200000000001,0.0798166934566936,0.0583299999999999,0.009880269227101,0.2340299999999999,0.0732199999999999,0.16081,0.3283162510804301,0.0967463461438464,0.2315699049365837,5,5,0.2734700000000002,0.1735092094846327,0.5335620245314322,0.2817200509053301,-0.309090909090909
Polonez 3 Bounded,GNDVI,50,Area,0.7495036363636363,0.0776525093571387,0.0579481818181818,0.0090864721627062,0.1968999999999999,0.05959,0.1373099999999999,0.2698172201250213,0.0779565257485217,0.1918606943764995,5,5,0.1988999999999999,0.1679136003689487,0.4450635574977624,0.2276900201490332,-0.3939393939393939
Polonez 4 Bounded,GNDVI,50,Area,0.7656845454545455,0.0708697517454309,0.0540436363636363,0.0080171993523016,0.1871899999999999,0.0497199999999999,0.1374699999999999,0.2530954221939595,0.0637933003926694,0.18930212180129,5,5,0.2198099999999997,0.1869243988745795,0.4148752757976219,0.2906371783444307,-0.6484848484848483
Polonez 5 Bounded,GNDVI,50,Area,0.7754454545454545,0.0675741796919712,0.0521190909090909,0.0084148540742492,0.1666700000000002,0.03867,0.1280000000000001,0.2230105369685097,0.0489809917701903,0.1740295451983194,5,5,0.2011700000000004,0.1886341357591159,0.3578934876909335,0.2229026342282937,-0.5151515151515151
Polonez 2 Edges,GNDVI,50,Area,0.72727,0.0942171974518655,0.0675790909090909,0.0165012668935118,0.3208200000000001,0.11128,0.20954,0.4549825895442476,0.1474989930229381,0.3074835965213095,6,4,0.4563399999999998,0.1504111959752345,0.763153513244346,0.4554620846883368,-0.4424242424242424
Polonez 3 Edges,GNDVI,50,Area,0.73379,0.1094658552205404,0.0798627272727272,0.0175076006870782,0.2508100000000001,0.09174,0.15907,0.352248032508357,0.1227050203723491,0.2295430121360078,7,3,0.3162700000000003,0.1765923064587511,0.5948796008173223,0.2781754856191438,-0.6727272727272726
Polonez 4 Edges,GNDVI,50,Area,0.7456936363636365,0.1045668218601287,0.0776299999999999,0.0147390271049347,0.2331599999999999,0.0789999999999999,0.1541599999999999,0.32222144348837,0.1033017229088948,0.2189197205794751,4,6,0.2936099999999999,0.1708646458374887,0.554905324622657,0.5116497565376544,-0.6484848484848483
Polonez 5 Edges,GNDVI,50,Area,0.7585927272727272,0.0901727759376871,0.0682863636363636,0.0105368176151314,0.2091600000000001,0.06645,0.1427100000000001,0.2822329556164821,0.0852939359353948,0.1969390196810872,4,6,0.2443800000000001,0.1476848253965327,0.4978077268739713,0.4576845185701075,-0.6848484848484848
Enrosadira 2 Bounded,LCI,30,Area,0.3976918181818182,0.2172352180865086,0.0847472727272727,0.0178941493739764,0.55058,0.2341499999999999,0.31643,1.462818879251297,0.5458730078739007,0.9169458713773964,5,5,0.87094,0.1396977086531243,1.3293596477164282,1.2528658510691912,-0.2727272727272727
Enrosadira 3 Bounded,LCI,30,Area,0.4235927272727273,0.2071972523561762,0.0865381818181818,0.0159308667800479,0.5151500000000001,0.22225,0.2929,1.256104476921153,0.4869137395763801,0.7691907373447727,5,5,0.7922100000000003,0.1297538128624826,1.1789278654420705,0.8145048280429614,-0.2969696969696969
Enrosadira 4 Bounded,LCI,30,Area,0.4491463636363637,0.2074277463497189,0.0922572727272727,0.0164070942527365,0.51312,0.22972,0.2834,1.1669316385478052,0.4737540822952309,0.6931775562525743,5,5,0.7768000000000002,0.1298149019069215,1.139678567891273,0.6818160660036953,-0.3333333333333332
Enrosadira 5 Bounded,LCI,30,Area,0.4530754545454545,0.1993118826374028,0.089170909090909,0.0162390168757504,0.5124799999999999,0.2140699999999999,0.2984099999999999,1.161871137191992,0.4359372809425272,0.7259338562494649,4,6,0.76799,0.1249031122002193,1.1472686612995018,0.5846600868659271,-0.3212121212121211
Enrosadira 2 Edges,LCI,30,Area,0.3942418181818182,0.2492236903481963,0.0965045454545454,0.0218435900728961,0.6448600000000001,0.28931,0.35555,1.6955785344129723,0.6669747642203941,1.028603770192578,5,5,0.99704,0.126476726201089,1.543513176035468,1.164725629098082,-0.0424242424242424
Enrosadira 3 Edges,LCI,30,Area,0.4092345454545455,0.2378660138674183,0.0960227272727272,0.0194919999440329,0.57549,0.2603,0.3151899999999999,1.447978549140895,0.5822838290689429,0.8656947200719519,5,5,0.8542699999999999,0.1302709931713647,1.3388113029900908,1.0029032217101168,-0.1393939393939393
Enrosadira 4 Edges,LCI,30,Area,0.4365081818181818,0.2249370403138976,0.0973018181818181,0.0191421654042492,0.5990500000000001,0.28565,0.3134,1.380124506430057,0.5962273618137747,0.7838971446162822,5,5,0.90089,0.1244448570153166,1.334357825433128,0.6636592790180887,-0.0303030303030303
Enrosadira 5 Edges,LCI,30,Area,0.4318436363636362,0.2315972873197535,0.0985227272727272,0.0190676669212093,0.56236,0.2514099999999999,0.31095,1.3147852224284855,0.5282952532470421,0.7864899691814436,4,6,0.7956999999999999,0.1199714896851254,1.2669473914834186,0.5438369626200508,-0.309090909090909
Polonez 2 Bounded,LCI,30,Area,0.3616790909090909,0.2349880832590967,0.0831481818181818,0.0155025016163081,0.5594599999999998,0.2595099999999999,0.2999499999999999,1.6133432815018964,0.6519584483631046,0.961384833138792,5,5,0.9329999999999996,0.1451028133595008,1.3933540397160469,1.3087199600491175,-0.3333333333333332
Polonez 3 Bounded,LCI,30,Area,0.3831954545454545,0.2248698838901711,0.084810909090909,0.0174614755702635,0.48895,0.2204999999999999,0.26845,1.2959733143592107,0.5206406222218978,0.775332692137313,5,5,0.74014,0.1447307240709944,1.1584150983386496,0.9352293881574348,0.1515151515151515
Polonez 4 Bounded,LCI,30,Area,0.40623,0.2249662568306809,0.0898018181818181,0.0163564035277819,0.52505,0.2336099999999999,0.29144,1.3360424731763194,0.520903830011251,0.8151386431650685,5,5,0.80602,0.154884182106953,1.239091752144577,1.0073381795355174,-0.3696969696969697
Polonez 5 Bounded,LCI,30,Area,0.4257518181818182,0.2077407445749907,0.0869345454545454,0.0143305473472832,0.4508499999999998,0.1903699999999999,0.2604799999999999,1.1101748960685385,0.4138570673641292,0.6963178287044093,5,5,0.6725799999999997,0.1542919333091196,1.0495327210104926,0.8014965861180015,-0.4909090909090908
