Name,index_name,altitude_m,Type,Mean vegetation index value,Mean coefficient of variation of vegetation index,Mean standard deviation of the vegetation index,Mean standard deviation of the standard deviation vegetation index,Total amplitude of vegetation index,Total increase changes of vegetation index,Total decrease changes of vegetation index,Total relative vegetation index amplitude (%),Total relative increase change of vegetation index amplitude (%),Total relative decrease change of vegetation index amplitude (%),Number of increase changes vegetation index,Number of decrease changes vegetation index,Roughness of vegetation index dynamics,Concentration of vegetation index changes,Total normalized temporal amplitude relative to index bounds,Normalized temporal roughness relative to index bounds,Spearman correlation between index level and magnitude of temporal change
Enrosadira 5 Bounded,NDVI,30,Area,0.9014563636363637,0.04569625469343696,0.04113090909090909,0.007523288449269314,0.12510999999999994,0.05423,0.07087999999999994,0.13892555705671472,0.05937823733759262,0.07954731971912211,5,5,0.19306999999999985,0.14102522878739715,0.7072232164928031,0.9282176746789422,-0.4545454545454545
Enrosadira 5 Bounded,NDVI,50,Area,0.8955754545454545,0.03981160243644855,0.03561818181818182,0.005616831523522526,0.12015999999999993,0.051690000000000014,0.06846999999999992,0.1342229769044192,0.05698120007798696,0.07724177682643224,4,5,0.18936000000000008,0.1439465117304757,0.6385282228314592,0.955945054368067,0.17575757575757575
Enrosadira 5 Bounded,OSAVI,30,Area,0.6998209090909092,0.04505962798323371,0.03139636363636364,0.006913924027247152,0.2295299999999999,0.12122999999999995,0.10829999999999995,0.3235581758739392,0.16744706093078307,0.1561111149431561,5,5,0.3025399999999997,0.14861883672208473,0.5981003868791432,0.6741925842450035,0.2727272727272727
Enrosadira 5 Bounded,OSAVI,50,Area,0.69577,0.03814621552451672,0.02648,0.004766430530281545,0.20815000000000006,0.11426999999999998,0.09388000000000007,0.29708956632140354,0.16041854455301124,0.1366710217683923,4,5,0.2842300000000002,0.14485500851126126,0.5365085034115465,0.6810969536825064,0.16363636363636364
Enrosadira 5 Bounded,SIPI2,30,Area,0.9329554545454546,0.026198152634724334,0.024334545454545452,0.006179084663016625,0.10063999999999984,0.019649999999999945,0.0809899999999999,0.10874349779515868,0.020638185300324026,0.08810531249483465,2,8,0.09550999999999943,0.1485120230524643,0.5017698441974536,0.819675025882533,0.006060606060606061
Enrosadira 5 Bounded,SIPI2,50,Area,0.9327527272727273,0.02296659494766394,0.021348181818181818,0.004524747104937066,0.09616000000000002,0.018589999999999995,0.07757000000000003,0.10381316670921995,0.019498002477368572,0.08431516423185137,1,8,0.09230000000000016,0.14892755349514541,0.48349061676669053,0.8329593101181876,-0.09090909090909088
Polonez 2 Edges,GNDVI,30,Area,0.7215454545454545,0.11923776458593793,0.08461090909090908,0.020428892997196624,0.3989300000000001,0.14058000000000004,0.2583500000000001,0.5755952999175856,0.18731372598017373,0.38828157393741186,5,5,0.6059300000000002,0.14820164268800132,0.9530516708983536,0.7089597022004495,-0.7212121212121211
Polonez 2 Edges,GNDVI,50,Area,0.72727,0.0942171974518655,0.0675790909090909,0.016501266893511817,0.3208200000000001,0.11128000000000005,0.20954000000000006,0.45498258954424764,0.14749899302293815,0.3074835965213095,6,4,0.45633999999999986,0.15041119597523453,0.763153513244346,0.4554620846883368,-0.4424242424242424
Polonez 2 Edges,LCI,30,Area,0.3614045454545454,0.26298967716631255,0.09273909090909091,0.02037998255865076,0.6214000000000001,0.28251000000000004,0.33889,1.7993032430902434,0.7037990238157799,1.0955042192744635,5,5,0.98862,0.13508603557132795,1.5682858344830946,1.2797548568066845,-0.406060606060606
Polonez 2 Edges,LCI,50,Area,0.34994545454545456,0.2616464985069576,0.08862363636363636,0.020733279177557646,0.51945,0.24120000000000003,0.27825,1.5191265648665326,0.6293460915673749,0.8897804732991577,6,4,0.7257399999999999,0.13789683274607561,1.2876390273846194,1.4493069450943254,0.4787878787878787
